temp_max,temp_min,temp_avg,hum_max,hum_min,hum_avg,cur_time,serial,status,mac
27.6,27.5,27.54,58.5,57.5,58.02,2020-09-13T17:05:01.000Z,4090,13,00:a0:c6:00:00:00
27.5,27.4,27.42,58.4,57.6,58.04,2020-09-13T17:05:14.000Z,4090,13,00:a0:c6:00:00:00
27.4,27.3,27.34,58.6,58.2,58.38,2020-09-13T17:05:32.000Z,4090,13,00:a0:c6:00:00:00
27.3,27.2,27.22,58.7,58.1,58.34,2020-09-13T17:05:43.000Z,4090,13,00:a0:c6:00:00:00
27.2,27.1,27.16,58.9,58.5,58.72,2020-09-13T17:05:56.000Z,4090,13,00:a0:c6:00:00:00
27.1,27.1,27.1,59,58.5,58.72,2020-09-13T17:06:06.000Z,4090,13,00:a0:c6:00:00:00
27.1,26.9,27,58.5,58,58.28,2020-09-13T17:06:16.000Z,4090,13,00:a0:c6:00:00:00
27,26.9,26.92,58.1,57.6,57.82,2020-09-13T17:06:26.000Z,4090,13,00:a0:c6:00:00:00
26.9,26.8,26.88,57.6,57.5,57.58,2020-09-13T17:06:37.000Z,4090,13,00:a0:c6:00:00:00
26.8,26.8,26.8,58,57.5,57.7,2020-09-13T17:06:49.000Z,4090,13,00:a0:c6:00:00:00
26.8,26.7,26.72,59.4,58.2,58.96,2020-09-13T17:07:00.000Z,4090,13,00:a0:c6:00:00:00
26.7,26.6,26.66,59.6,59.2,59.34,2020-09-13T17:07:10.000Z,4090,13,00:a0:c6:00:00:00
26.6,26.6,26.6,60,59.3,59.82,2020-09-13T17:07:23.000Z,4090,13,00:a0:c6:00:00:00
26.5,26.5,26.5,59.9,59.2,59.56,2020-09-13T17:07:33.000Z,4090,13,00:a0:c6:00:00:00
26.5,26.4,26.46,59.3,58.8,59.1,2020-09-13T17:07:46.000Z,4090,13,00:a0:c6:00:00:00
26.4,26.3,26.36,59.9,59.6,59.7,2020-09-13T17:08:01.000Z,4090,13,00:a0:c6:00:00:00
26.3,26.2,26.28,60,59.5,59.86,2020-09-13T17:08:14.000Z,4090,13,00:a0:c6:00:00:00
26.2,26.2,26.2,63.1,61,62.28,2020-09-13T17:08:24.000Z,4090,13,00:a0:c6:00:00:00
26.2,26.1,26.16,64,63.4,63.7,2020-09-13T17:08:35.000Z,4090,13,00:a0:c6:00:00:00
26.1,26.1,26.1,63.6,62.9,63.18,2020-09-13T17:08:45.000Z,4090,13,00:a0:c6:00:00:00
26.1,26,26.04,65,63,64.1,2020-09-13T17:08:55.000Z,4090,13,00:a0:c6:00:00:00
26,26,26,67.6,65.5,66.26,2020-09-13T17:09:05.000Z,4090,13,00:a0:c6:00:00:00
26,25.9,25.98,69.2,68.7,68.94,2020-09-13T17:09:15.000Z,4090,13,00:a0:c6:00:00:00
26,25.9,25.92,70.5,69.4,69.74,2020-09-13T17:09:26.000Z,4090,13,00:a0:c6:00:00:00
25.9,25.8,25.84,74.6,71.4,73.16,2020-09-13T17:09:41.000Z,4090,13,00:a0:c6:00:00:00
25.8,25.8,25.8,77.1,75.6,76.5,2020-09-13T17:09:52.000Z,4090,12,00:a0:c6:00:00:00
25.8,25.7,25.78,79.4,77.4,78.4,2020-09-13T17:10:02.000Z,4090,12,00:a0:c6:00:00:00
25.7,25.7,25.7,80.1,79,79.64,2020-09-13T17:10:12.000Z,4090,12,00:a0:c6:00:00:00
25.7,25.6,25.68,78.7,76.9,77.96,2020-09-13T17:10:22.000Z,4090,12,00:a0:c6:00:00:00
25.6,25.6,25.6,76.5,75.2,75.68,2020-09-13T17:10:33.000Z,4090,12,00:a0:c6:00:00:00
25.6,25.6,25.6,75,71.2,72.86,2020-09-13T17:10:48.000Z,4090,13,00:a0:c6:00:00:00
25.6,25.5,25.52,70.6,68.7,69.44,2020-09-13T17:10:58.000Z,4090,13,00:a0:c6:00:00:00
25.5,25.5,25.5,68.4,67.6,67.98,2020-09-13T17:11:11.000Z,4090,13,00:a0:c6:00:00:00
25.5,25.4,25.48,69.7,67.7,68.76,2020-09-13T17:11:26.000Z,4090,21,00:a0:c6:00:00:00
25.6,25.5,25.56,71,70.7,70.86,2020-09-13T17:11:44.000Z,4090,11,00:a0:c6:00:00:00
25.6,25.6,25.6,70.7,70.2,70.4,2020-09-13T17:11:54.000Z,4090,11,00:a0:c6:00:00:00
25.6,25.6,25.6,70,68.9,69.54,2020-09-13T17:12:10.000Z,4090,11,00:a0:c6:00:00:00
25.7,25.6,25.68,68.5,67.3,67.9,2020-09-13T17:12:20.000Z,4090,11,00:a0:c6:00:00:00
25.8,25.7,25.76,67.2,65.5,66.32,2020-09-13T17:12:35.000Z,4090,11,00:a0:c6:00:00:00
25.8,25.8,25.8,65.3,63.7,64.48,2020-09-13T17:12:48.000Z,4090,11,00:a0:c6:00:00:00
25.9,25.8,25.88,63.6,62.7,63.16,2020-09-13T17:12:58.000Z,4090,11,00:a0:c6:00:00:00
26,25.9,25.98,62.4,61.4,61.88,2020-09-13T17:13:08.000Z,4090,11,00:a0:c6:00:00:00
26.1,26,26.02,61.1,60.4,60.7,2020-09-13T17:13:18.000Z,4090,11,00:a0:c6:00:00:00
26.1,26,26.08,60.2,59.3,59.72,2020-09-13T17:13:29.000Z,4090,11,00:a0:c6:00:00:00
26.2,26.1,26.18,59.2,58.3,58.7,2020-09-13T17:13:44.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.2,26.28,58.1,57.7,57.9,2020-09-13T17:13:54.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.28,57.3,56.8,57,2020-09-13T17:14:07.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.28,56.7,56.2,56.46,2020-09-13T17:14:20.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.26,56,55.4,55.68,2020-09-13T17:14:32.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.3,26.3,55.3,55,55.16,2020-09-13T17:14:43.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.26,54.8,54.4,54.58,2020-09-13T17:14:58.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.26,54.4,54,54.18,2020-09-13T17:15:09.000Z,4090,12,00:a0:c6:00:00:00
26.3,26.2,26.22,53.9,53.6,53.74,2020-09-13T17:15:19.000Z,4090,12,00:a0:c6:00:00:00
26.2,26.2,26.2,53.5,53.3,53.42,2020-09-13T17:15:29.000Z,4090,12,00:a0:c6:00:00:00
26.2,26.2,26.2,53.3,53.2,53.24,2020-09-13T17:15:39.000Z,4090,12,00:a0:c6:00:00:00
26.2,26.2,26.2,53,52.8,52.92,2020-09-13T17:15:52.000Z,4090,12,00:a0:c6:00:00:00
26.2,26.1,26.16,52.7,52.6,52.64,2020-09-13T17:16:05.000Z,4090,12,00:a0:c6:00:00:00
26.2,26.1,26.12,52.6,52.4,52.48,2020-09-13T17:16:15.000Z,4090,12,00:a0:c6:00:00:00
26.1,26.1,26.1,52.4,52.2,52.3,2020-09-13T17:16:28.000Z,4090,12,00:a0:c6:00:00:00
26.1,26,26.08,52.2,52,52.1,2020-09-13T17:16:38.000Z,4090,12,00:a0:c6:00:00:00
26,26,26,52,51.8,51.9,2020-09-13T17:16:53.000Z,4090,12,00:a0:c6:00:00:00
26,26,26,51.8,51.7,51.74,2020-09-13T17:17:04.000Z,4090,12,00:a0:c6:00:00:00
26,25.9,25.96,51.7,51.5,51.6,2020-09-13T17:17:16.000Z,4090,12,00:a0:c6:00:00:00
25.9,25.9,25.9,51.5,51.5,51.5,2020-09-13T17:17:27.000Z,4090,12,00:a0:c6:00:00:00
25.9,25.9,25.9,51.4,51.3,51.38,2020-09-13T17:17:39.000Z,4090,12,00:a0:c6:00:00:00
25.8,25.8,25.8,51.3,51.2,51.24,2020-09-13T17:17:50.000Z,4090,12,00:a0:c6:00:00:00
25.8,25.8,25.8,51.2,51.2,51.2,2020-09-13T17:18:00.000Z,4090,12,00:a0:c6:00:00:00
25.8,25.8,25.8,51.2,51.1,51.14,2020-09-13T17:18:13.000Z,4090,12,00:a0:c6:00:00:00
25.8,25.7,25.72,51.1,51,51.02,2020-09-13T17:18:26.000Z,4090,12,00:a0:c6:00:00:00
25.7,25.7,25.7,51,50.9,50.98,2020-09-13T17:18:38.000Z,4090,12,00:a0:c6:00:00:00
25.7,25.6,25.66,50.9,50.8,50.88,2020-09-13T17:18:54.000Z,4090,12,00:a0:c6:00:00:00
25.4,25.2,25.28,50.9,50.2,50.38,2020-09-13T17:21:16.000Z,4090,22,00:a0:c6:00:00:00
25.2,25.2,25.2,50.2,50.1,50.14,2020-09-13T17:21:26.000Z,4090,33,00:a0:c6:00:00:00
25.2,25.2,25.2,50.2,50.1,50.14,2020-09-13T17:21:37.000Z,4090,33,00:a0:c6:00:00:00
25.2,25.1,25.18,51.7,50.4,51.04,2020-09-13T17:21:47.000Z,4090,33,00:a0:c6:00:00:00
25.2,25.1,25.12,55,52.3,53.9,2020-09-13T17:22:02.000Z,4090,33,00:a0:c6:00:00:00
25.1,25.1,25.1,56.4,55,55.82,2020-09-13T17:22:15.000Z,4090,33,00:a0:c6:00:00:00
25.1,25.1,25.1,57.9,56.8,57.34,2020-09-13T17:22:25.000Z,4090,33,00:a0:c6:00:00:00
25.1,25,25.06,60,58.7,59.56,2020-09-13T17:22:38.000Z,4090,33,00:a0:c6:00:00:00
25.1,25,25.04,60.2,59.5,59.8,2020-09-13T17:22:48.000Z,4090,33,00:a0:c6:00:00:00
25,25,25,61.9,60.9,61.4,2020-09-13T17:22:58.000Z,4090,33,00:a0:c6:00:00:00
25,24.9,24.94,63.1,62.2,62.62,2020-09-13T17:23:09.000Z,4090,33,00:a0:c6:00:00:00
24.9,24.9,24.9,63.7,62.9,63.4,2020-09-13T17:23:19.000Z,4090,33,00:a0:c6:00:00:00
24.9,24.9,24.9,62.5,62,62.26,2020-09-13T17:23:32.000Z,4090,33,00:a0:c6:00:00:00
24.9,24.8,24.88,63.4,62.1,62.88,2020-09-13T17:23:42.000Z,4090,33,00:a0:c6:00:00:00
24.9,24.8,24.88,65,63.7,64.42,2020-09-13T17:23:52.000Z,4090,33,00:a0:c6:00:00:00
24.8,24.8,24.8,66.2,65.6,65.9,2020-09-13T17:24:10.000Z,4090,33,00:a0:c6:00:00:00
24.8,24.8,24.8,67.6,66.6,67.12,2020-09-13T17:24:23.000Z,4090,32,00:a0:c6:00:00:00
24.8,24.7,24.74,67.3,67,67.16,2020-09-13T17:24:36.000Z,4090,32,00:a0:c6:00:00:00
24.7,24.7,24.7,65.8,64.5,65.22,2020-09-13T17:24:51.000Z,4090,32,00:a0:c6:00:00:00
24.7,24.7,24.7,63.8,61.5,62.5,2020-09-13T17:25:01.000Z,4090,33,00:a0:c6:00:00:00
24.7,24.7,24.7,61.2,59.5,60.42,2020-09-13T17:25:14.000Z,4090,33,00:a0:c6:00:00:00
24.6,24.6,24.6,59.5,58.9,59.1,2020-09-13T17:25:26.000Z,4090,33,00:a0:c6:00:00:00
24.6,24.6,24.6,62.3,60.8,61.68,2020-09-13T17:25:42.000Z,4090,33,00:a0:c6:00:00:00
24.6,24.5,24.58,63.1,62.6,62.76,2020-09-13T17:25:52.000Z,4090,33,00:a0:c6:00:00:00
24.6,24.5,24.58,64.8,63.4,64.14,2020-09-13T17:26:10.000Z,4090,33,00:a0:c6:00:00:00
24.5,24.5,24.5,65,63.7,64.26,2020-09-13T17:26:23.000Z,4090,33,00:a0:c6:00:00:00
24.5,24.5,24.5,65,64,64.52,2020-09-13T17:26:36.000Z,4090,33,00:a0:c6:00:00:00
24.5,24.4,24.46,65.1,64.8,64.92,2020-09-13T17:26:46.000Z,4090,33,00:a0:c6:00:00:00
24.5,24.4,24.42,66.2,64.7,65.52,2020-09-13T17:26:59.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.4,24.4,66.9,66.3,66.58,2020-09-13T17:27:11.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.4,24.4,66.8,66.4,66.64,2020-09-13T17:27:22.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.3,24.32,67,66.7,66.82,2020-09-13T17:27:32.000Z,4090,33,00:a0:c6:00:00:00
24.3,24.3,24.3,67.6,66.7,67.22,2020-09-13T17:27:42.000Z,4090,32,00:a0:c6:00:00:00
24.3,24.3,24.3,68.5,67,67.8,2020-09-13T17:27:52.000Z,4090,32,00:a0:c6:00:00:00
24.3,24.3,24.3,68.9,68.1,68.62,2020-09-13T17:28:03.000Z,4090,31,00:a0:c6:00:00:00
24.3,24.3,24.3,67.5,64.9,65.8,2020-09-13T17:28:15.000Z,4090,31,00:a0:c6:00:00:00
24.3,24.2,24.28,64.8,63.8,64.26,2020-09-13T17:28:26.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.2,24.2,63.7,62.2,62.92,2020-09-13T17:28:36.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.2,24.2,61.3,59.3,60.3,2020-09-13T17:28:51.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.2,24.2,59.1,58.6,58.82,2020-09-13T17:29:01.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.2,24.2,58.5,57.8,58.12,2020-09-13T17:29:12.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.2,24.2,57.6,57,57.24,2020-09-13T17:29:22.000Z,4090,31,00:a0:c6:00:00:00
24.2,24.1,24.16,56.8,55.9,56.32,2020-09-13T17:29:37.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,55.7,55.2,55.4,2020-09-13T17:29:50.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,55.1,54.8,54.92,2020-09-13T17:30:00.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,54.7,54.4,54.5,2020-09-13T17:30:13.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,54.3,54.1,54.22,2020-09-13T17:30:24.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,54,53.8,53.9,2020-09-13T17:30:36.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,53.7,53.6,53.62,2020-09-13T17:30:49.000Z,4090,32,00:a0:c6:00:00:00
24.1,24.1,24.1,53.6,53.4,53.48,2020-09-13T17:31:02.000Z,4090,32,00:a0:c6:00:00:00
24.1,24,24.06,53.3,53.1,53.22,2020-09-13T17:31:15.000Z,4090,32,00:a0:c6:00:00:00
24.1,24,24.04,53.1,53,53.06,2020-09-13T17:31:25.000Z,4090,32,00:a0:c6:00:00:00
24,24,24,53,52.9,52.92,2020-09-13T17:31:35.000Z,4090,32,00:a0:c6:00:00:00
24,24,24,52.9,52.7,52.76,2020-09-13T17:31:46.000Z,4090,32,00:a0:c6:00:00:00
24,24,24,52.7,52.6,52.64,2020-09-13T17:31:56.000Z,4090,32,00:a0:c6:00:00:00
23.6,23.6,23.6,70.6,70.1,70.36,2020-09-13T17:37:28.000Z,4090,22,00:a0:c6:00:00:00
23.6,23.5,23.52,69.3,67.6,68.16,2020-09-13T17:37:41.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,66.6,64.9,65.8,2020-09-13T17:37:57.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,64.5,63.1,63.76,2020-09-13T17:38:09.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,62.8,61,61.84,2020-09-13T17:38:22.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,60.8,59.5,60.08,2020-09-13T17:38:35.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,59.4,58.6,58.96,2020-09-13T17:38:48.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,58.5,58,58.2,2020-09-13T17:39:01.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.4,23.48,57.9,57.3,57.6,2020-09-13T17:39:16.000Z,4090,31,00:a0:c6:00:00:00
23.5,23.5,23.5,57,56.8,56.92,2020-09-13T17:39:26.000Z,4090,32,00:a0:c6:00:00:00
23.5,23.4,23.48,56.7,56.2,56.52,2020-09-13T17:39:39.000Z,4090,32,00:a0:c6:00:00:00
23.5,23.4,23.46,56.2,56,56.1,2020-09-13T17:39:52.000Z,4090,32,00:a0:c6:00:00:00
23.5,23.4,23.46,56,55.5,55.72,2020-09-13T17:40:05.000Z,4090,32,00:a0:c6:00:00:00
23.5,23.4,23.46,55.6,55.4,55.48,2020-09-13T17:40:15.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,55.4,55.2,55.32,2020-09-13T17:40:28.000Z,4090,32,00:a0:c6:00:00:00
23.5,23.4,23.42,55.1,54.9,55.02,2020-09-13T17:40:38.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54.9,54.7,54.76,2020-09-13T17:40:51.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54.6,54.5,54.52,2020-09-13T17:41:04.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54.5,54.3,54.4,2020-09-13T17:41:17.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54.3,54.2,54.28,2020-09-13T17:41:27.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54.2,54,54.08,2020-09-13T17:41:40.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,54,53.9,53.96,2020-09-13T17:41:50.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,53.9,53.8,53.88,2020-09-13T17:42:03.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,53.8,53.8,53.8,2020-09-13T17:42:16.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,53.8,53.8,53.8,2020-09-13T17:42:26.000Z,4090,32,00:a0:c6:00:00:00
23.4,23.4,23.4,53.8,53.7,53.76,2020-09-13T17:42:37.000Z,4090,32,00:a0:c6:00:00:00
