temp_max,temp_min,temp_avg,hum_max,hum_min,hum_avg,cur_time,serial,status,mac
24.8,24.8,24.8,51.4,51.2,51.28,2020-09-09T20:28:25.000Z,4090,21,00:a0:c6:00:00:00
25,24.9,24.94,51.1,50.8,50.94,2020-09-09T20:28:43.000Z,4090,21,00:a0:c6:00:00:00
25.2,25.1,25.12,50.7,50.5,50.56,2020-09-09T20:29:01.000Z,4090,21,00:a0:c6:00:00:00
25.3,25.2,25.26,50.5,50.3,50.4,2020-09-09T20:29:11.000Z,4090,21,00:a0:c6:00:00:00
25.4,25.3,25.34,50.3,50.1,50.2,2020-09-09T20:29:21.000Z,4090,21,00:a0:c6:00:00:00
25.4,25.4,25.4,50.1,50,50.02,2020-09-09T20:29:31.000Z,4090,21,00:a0:c6:00:00:00
25.6,25.5,25.54,50,49.8,49.86,2020-09-09T20:29:44.000Z,4090,21,00:a0:c6:00:00:00
25.7,25.6,25.62,49.7,49.5,49.6,2020-09-09T20:29:57.000Z,4090,21,00:a0:c6:00:00:00
25.8,25.7,25.76,49.5,49.4,49.44,2020-09-09T20:30:08.000Z,4090,21,00:a0:c6:00:00:00
25.9,25.8,25.84,49.3,49.1,49.22,2020-09-09T20:30:25.000Z,4090,21,00:a0:c6:00:00:00
26,25.9,25.98,49,48.8,48.92,2020-09-09T20:30:36.000Z,4090,21,00:a0:c6:00:00:00
26.1,26,26.08,48.8,48.6,48.72,2020-09-09T20:30:49.000Z,4090,21,00:a0:c6:00:00:00
26.2,26.2,26.2,48.6,48.3,48.44,2020-09-09T20:31:02.000Z,4090,21,00:a0:c6:00:00:00
26.4,26.2,26.32,48.2,48,48.12,2020-09-09T20:31:19.000Z,4090,21,00:a0:c6:00:00:00
26.5,26.4,26.46,47.9,47.7,47.8,2020-09-09T20:31:35.000Z,4090,21,00:a0:c6:00:00:00
26.6,26.5,26.58,47.6,47.5,47.58,2020-09-09T20:31:45.000Z,4090,21,00:a0:c6:00:00:00
26.7,26.6,26.66,47.5,47.3,47.4,2020-09-09T20:31:58.000Z,4090,21,00:a0:c6:00:00:00
26.8,26.7,26.74,47.3,47.2,47.22,2020-09-09T20:32:08.000Z,4090,21,00:a0:c6:00:00:00
26.8,26.8,26.8,47.2,47,47.08,2020-09-09T20:32:18.000Z,4090,21,00:a0:c6:00:00:00
26.9,26.8,26.88,47,46.9,46.98,2020-09-09T20:32:31.000Z,4090,11,00:a0:c6:00:00:00
26.9,26.9,26.9,47.1,46.9,47,2020-09-09T20:32:44.000Z,4090,11,00:a0:c6:00:00:00
26.9,26.9,26.9,47.6,47.2,47.4,2020-09-09T20:32:54.000Z,4090,11,00:a0:c6:00:00:00
26.9,26.8,26.82,48.2,47.6,47.98,2020-09-09T20:33:07.000Z,4090,11,00:a0:c6:00:00:00
26.8,26.7,26.74,48.9,48.5,48.68,2020-09-09T20:33:22.000Z,4090,11,00:a0:c6:00:00:00
26.7,26.7,26.7,49.7,49.1,49.44,2020-09-09T20:33:33.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.6,26.6,50.2,49.7,49.98,2020-09-09T20:33:43.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.5,26.58,50.8,50.3,50.56,2020-09-09T20:33:56.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.5,26.54,51.7,51,51.44,2020-09-09T20:34:08.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.5,26.5,52.2,51.8,52.06,2020-09-09T20:34:19.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.5,26.5,52.7,52.3,52.5,2020-09-09T20:34:32.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.5,26.5,53.6,52.9,53.3,2020-09-09T20:34:47.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.4,26.44,54,53.6,53.84,2020-09-09T20:34:58.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.4,26.4,54.4,54.1,54.26,2020-09-09T20:35:08.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.4,26.4,54.7,54.4,54.56,2020-09-09T20:35:18.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.38,55,54.7,54.86,2020-09-09T20:35:28.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.38,55.3,55.1,55.24,2020-09-09T20:35:41.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.32,55.8,55.4,55.64,2020-09-09T20:35:52.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.32,56.1,55.8,56,2020-09-09T20:36:02.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,56.6,56.2,56.38,2020-09-09T20:36:17.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,57.1,56.7,56.94,2020-09-09T20:36:33.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,57.5,57.2,57.36,2020-09-09T20:36:45.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,57.8,57.6,57.7,2020-09-09T20:36:56.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,58.1,57.8,58.02,2020-09-09T20:37:09.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,58.5,58.2,58.36,2020-09-09T20:37:19.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,58.9,58.6,58.76,2020-09-09T20:37:34.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,58.9,58.9,58.9,2020-09-09T20:37:45.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,58.9,58.6,58.74,2020-09-09T20:37:57.000Z,4090,11,00:a0:c6:00:00:00
26.3,26,26.08,58.4,56.3,56.74,2020-09-09T20:40:00.000Z,4090,22,00:a0:c6:00:00:00
26.1,26,26.02,56.3,56.2,56.22,2020-09-09T20:40:11.000Z,4090,21,00:a0:c6:00:00:00
26.1,25.9,25.96,56.3,56,56.24,2020-09-09T20:41:34.000Z,4090,22,00:a0:c6:00:00:00
25.9,25.9,25.9,56.4,56.3,56.32,2020-09-09T20:41:46.000Z,4090,21,00:a0:c6:00:00:00
26,25.9,25.98,56.3,56.3,56.3,2020-09-09T20:41:56.000Z,4090,21,00:a0:c6:00:00:00
26,26,26,56.3,56.2,56.28,2020-09-09T20:42:06.000Z,4090,21,00:a0:c6:00:00:00
26.1,26,26.04,56.2,56.1,56.14,2020-09-09T20:42:21.000Z,4090,21,00:a0:c6:00:00:00
26.1,26.1,26.1,56,56,56,2020-09-09T20:42:32.000Z,4090,22,00:a0:c6:00:00:00
26.1,26,26.04,55.9,55.8,55.88,2020-09-09T20:42:42.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.8,55.7,55.78,2020-09-09T20:42:52.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.7,55.6,55.68,2020-09-09T20:43:05.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.6,55.5,55.58,2020-09-09T20:43:21.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.5,55.5,55.5,2020-09-09T20:43:31.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.5,55.5,55.5,2020-09-09T20:43:44.000Z,4090,22,00:a0:c6:00:00:00
26,26,26,55.5,55.5,55.5,2020-09-09T20:43:54.000Z,4090,22,00:a0:c6:00:00:00
26,25.9,25.96,55.4,55.4,55.4,2020-09-09T20:44:04.000Z,4090,21,00:a0:c6:00:00:00
26,26,26,55.4,55.4,55.4,2020-09-09T20:44:17.000Z,4090,21,00:a0:c6:00:00:00
26.1,26,26.08,55.4,55.4,55.4,2020-09-09T20:44:27.000Z,4090,21,00:a0:c6:00:00:00
26.1,26.1,26.1,55.3,55.3,55.3,2020-09-09T20:44:38.000Z,4090,21,00:a0:c6:00:00:00
26.2,26.1,26.18,55.3,55.2,55.24,2020-09-09T20:44:50.000Z,4090,21,00:a0:c6:00:00:00
26.3,26.2,26.26,55.2,55.1,55.14,2020-09-09T20:45:03.000Z,4090,21,00:a0:c6:00:00:00
26.4,26.3,26.32,55.1,55,55.02,2020-09-09T20:45:14.000Z,4090,21,00:a0:c6:00:00:00
26.5,26.4,26.44,54.9,54.8,54.84,2020-09-09T20:45:29.000Z,4090,21,00:a0:c6:00:00:00
26.6,26.5,26.52,54.8,54.7,54.72,2020-09-09T20:45:40.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.6,26.6,54.6,54.2,54.4,2020-09-09T20:45:52.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.6,26.6,54.1,53.8,53.94,2020-09-09T20:46:03.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.6,26.6,53.8,53.6,53.7,2020-09-09T20:46:13.000Z,4090,11,00:a0:c6:00:00:00
26.6,26.5,26.56,53.6,53.5,53.56,2020-09-09T20:46:23.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.5,26.5,53.5,53.5,53.5,2020-09-09T20:46:34.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.5,26.5,53.5,53.4,53.48,2020-09-09T20:46:44.000Z,4090,11,00:a0:c6:00:00:00
26.5,26.4,26.44,53.5,53.4,53.46,2020-09-09T20:46:57.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.38,53.6,53.5,53.54,2020-09-09T20:47:09.000Z,4090,11,00:a0:c6:00:00:00
26.4,26.3,26.34,53.6,53.5,53.58,2020-09-09T20:47:22.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.3,26.3,53.6,53.6,53.6,2020-09-09T20:47:33.000Z,4090,11,00:a0:c6:00:00:00
26.3,26.2,26.22,53.7,53.6,53.64,2020-09-09T20:47:46.000Z,4090,11,00:a0:c6:00:00:00
26.2,26.2,26.2,53.7,53.7,53.7,2020-09-09T20:47:56.000Z,4090,11,00:a0:c6:00:00:00
26.2,26.1,26.18,53.7,53.6,53.68,2020-09-09T20:48:06.000Z,4090,11,00:a0:c6:00:00:00
24,24,24,53.1,52.7,53.02,2020-09-10T15:50:35.000Z,4090,22,00:a0:c6:00:00:00
24.1,24,24.02,53.1,53.1,53.1,2020-09-10T15:50:46.000Z,4090,33,00:a0:c6:00:00:00
24.2,24.1,24.14,53.8,53.1,53.38,2020-09-10T15:50:56.000Z,4090,33,00:a0:c6:00:00:00
24.3,24.2,24.24,57.3,54.2,56.04,2020-09-10T15:51:14.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.3,24.34,59.3,57.6,58.56,2020-09-10T15:51:25.000Z,4090,32,00:a0:c6:00:00:00
24.5,24.4,24.44,60.3,59.5,59.96,2020-09-10T15:51:41.000Z,4090,32,00:a0:c6:00:00:00
24.6,24.5,24.56,60.1,59.4,59.76,2020-09-10T15:51:54.000Z,4090,32,00:a0:c6:00:00:00
24.7,24.6,24.66,59.3,58.3,58.78,2020-09-10T15:52:07.000Z,4090,32,00:a0:c6:00:00:00
24.9,24.8,24.82,58.1,56.8,57.44,2020-09-10T15:52:22.000Z,4090,32,00:a0:c6:00:00:00
25,24.9,24.96,56.6,55.4,56.04,2020-09-10T15:52:37.000Z,4090,32,00:a0:c6:00:00:00
25.2,25.1,25.12,55.3,54.8,55.02,2020-09-10T15:52:48.000Z,4090,32,00:a0:c6:00:00:00
25.2,25.2,25.2,54.6,54,54.3,2020-09-10T15:52:58.000Z,4090,32,00:a0:c6:00:00:00
25.4,25.3,25.34,54,53.6,53.76,2020-09-10T15:53:08.000Z,4090,32,00:a0:c6:00:00:00
25.5,25.4,25.44,53.5,53.2,53.36,2020-09-10T15:53:19.000Z,4090,33,00:a0:c6:00:00:00
25.6,25.5,25.56,53.2,52.9,53,2020-09-10T15:53:31.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,54.2,53.4,53.74,2020-09-10T15:53:44.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,55.2,54.3,54.68,2020-09-10T15:53:55.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.64,56.8,55.5,56.14,2020-09-10T15:54:07.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.7,25.7,58.1,57,57.54,2020-09-10T15:54:18.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.7,25.7,58.8,58.2,58.44,2020-09-10T15:54:30.000Z,4090,22,00:a0:c6:00:00:00
25.7,25.7,25.7,59.6,59,59.38,2020-09-10T15:54:41.000Z,4090,22,00:a0:c6:00:00:00
24.2,24.2,24.2,53.5,53.5,53.5,2020-09-10T16:16:07.000Z,4090,22,00:a0:c6:00:00:00
24.3,24.2,24.22,53.5,53.5,53.5,2020-09-10T16:16:22.000Z,4090,33,00:a0:c6:00:00:00
24.3,24.3,24.3,54.7,53.5,54.1,2020-09-10T16:16:33.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.4,24.4,56.1,55,55.56,2020-09-10T16:16:43.000Z,4090,33,00:a0:c6:00:00:00
24.5,24.5,24.5,58.6,56.7,57.68,2020-09-10T16:16:58.000Z,4090,33,00:a0:c6:00:00:00
24.6,24.5,24.58,59.8,58.8,59.44,2020-09-10T16:17:11.000Z,4090,32,00:a0:c6:00:00:00
24.7,24.6,24.68,61,60,60.52,2020-09-10T16:17:24.000Z,4090,32,00:a0:c6:00:00:00
24.8,24.8,24.8,61.1,60.6,60.92,2020-09-10T16:17:34.000Z,4090,32,00:a0:c6:00:00:00
24.9,24.8,24.88,60.4,59.2,59.74,2020-09-10T16:17:45.000Z,4090,32,00:a0:c6:00:00:00
25.1,25,25.02,58.6,57.6,58.04,2020-09-10T16:17:58.000Z,4090,32,00:a0:c6:00:00:00
25.2,25.1,25.14,57.4,56.5,56.94,2020-09-10T16:18:08.000Z,4090,32,00:a0:c6:00:00:00
25.3,25.2,25.28,56.3,55.3,55.74,2020-09-10T16:18:21.000Z,4090,32,00:a0:c6:00:00:00
25.4,25.4,25.4,55.3,54.5,54.86,2020-09-10T16:18:31.000Z,4090,32,00:a0:c6:00:00:00
25.6,25.5,25.52,54.5,53.9,54.16,2020-09-10T16:18:42.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,53.8,53.4,53.56,2020-09-10T16:18:52.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,54,53.4,53.66,2020-09-10T16:19:02.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,56.5,54.2,55.62,2020-09-10T16:19:17.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,57.5,56.8,57.24,2020-09-10T16:19:28.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.66,58.1,57.7,57.92,2020-09-10T16:19:38.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.64,58.6,58.3,58.46,2020-09-10T16:19:48.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.68,59.2,58.7,59,2020-09-10T16:20:01.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.68,59.6,59.1,59.32,2020-09-10T16:20:11.000Z,4090,22,00:a0:c6:00:00:00
25.7,25.6,25.66,59.8,59.5,59.68,2020-09-10T16:20:27.000Z,4090,22,00:a0:c6:00:00:00
25.7,25.6,25.64,59.6,58.8,59.22,2020-09-10T16:20:37.000Z,4090,22,00:a0:c6:00:00:00
25.7,25.6,25.62,58.6,57.5,57.98,2020-09-10T16:20:53.000Z,4090,22,00:a0:c6:00:00:00
25.7,25.6,25.62,57.3,56.6,56.94,2020-09-10T16:21:03.000Z,4090,22,00:a0:c6:00:00:00
25.6,25.6,25.6,56.4,55.4,55.94,2020-09-10T16:21:16.000Z,4090,22,00:a0:c6:00:00:00
25.6,25.6,25.6,55.2,54.5,54.82,2020-09-10T16:21:29.000Z,4090,22,00:a0:c6:00:00:00
25.6,25.6,25.6,54.4,53.9,54.06,2020-09-10T16:21:42.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,54.1,53.7,53.84,2020-09-10T16:21:52.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,55.2,54.2,54.74,2020-09-10T16:22:02.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,57.9,55.6,56.78,2020-09-10T16:22:18.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.5,25.54,60,58.1,59.04,2020-09-10T16:22:36.000Z,4090,22,00:a0:c6:00:00:00
24.1,24,24.02,55.2,55,55.12,2020-09-10T16:30:03.000Z,4090,22,00:a0:c6:00:00:00
24.1,24,24.04,55.2,55.1,55.18,2020-09-10T16:30:16.000Z,4090,33,00:a0:c6:00:00:00
24.2,24.1,24.16,56.5,55.2,55.82,2020-09-10T16:30:29.000Z,4090,33,00:a0:c6:00:00:00
24.2,24.2,24.2,57.7,56.7,57.22,2020-09-10T16:30:40.000Z,4090,33,00:a0:c6:00:00:00
24.3,24.3,24.3,59.4,58,58.8,2020-09-10T16:30:50.000Z,4090,33,00:a0:c6:00:00:00
24.4,24.3,24.36,61.2,59.6,60.42,2020-09-10T16:31:00.000Z,4090,32,00:a0:c6:00:00:00
24.5,24.4,24.48,62.8,61.5,62.18,2020-09-10T16:31:11.000Z,4090,32,00:a0:c6:00:00:00
24.6,24.5,24.54,63.1,62.8,62.98,2020-09-10T16:31:21.000Z,4090,32,00:a0:c6:00:00:00
24.8,24.6,24.68,62.6,61.1,61.84,2020-09-10T16:31:34.000Z,4090,32,00:a0:c6:00:00:00
24.9,24.7,24.82,60.7,59.3,59.86,2020-09-10T16:31:50.000Z,4090,32,00:a0:c6:00:00:00
25,24.9,24.96,59,57.8,58.34,2020-09-10T16:32:03.000Z,4090,32,00:a0:c6:00:00:00
25.2,25,25.1,57.6,56.9,57.18,2020-09-10T16:32:13.000Z,4090,32,00:a0:c6:00:00:00
25.3,25.2,25.22,56.7,55.9,56.24,2020-09-10T16:32:24.000Z,4090,32,00:a0:c6:00:00:00
25.4,25.3,25.36,55.8,55.2,55.46,2020-09-10T16:32:34.000Z,4090,33,00:a0:c6:00:00:00
25.5,25.4,25.46,55.1,54.7,54.86,2020-09-10T16:32:47.000Z,4090,33,00:a0:c6:00:00:00
25.6,25.6,25.6,55.3,54.9,55,2020-09-10T16:32:58.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,56.2,55.5,55.94,2020-09-10T16:33:09.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,57.8,56.4,57.1,2020-09-10T16:33:19.000Z,4090,23,00:a0:c6:00:00:00
25.6,25.6,25.6,58.4,58.1,58.28,2020-09-10T16:33:32.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.64,59.6,58.7,59.26,2020-09-10T16:33:42.000Z,4090,23,00:a0:c6:00:00:00
25.7,25.6,25.64,60.5,59.9,60.2,2020-09-10T16:33:53.000Z,4090,23,00:a0:c6:00:00:00
