temp_max,temp_min,temp_avg,hum_max,hum_min,hum_avg,cur_time,serial,status,mac
24.9,24.9,24.9,62,61.9,61.96,2020-09-10T16:55:47.000Z,4090,32,00:a0:c6:00:00:00
25.1,24.9,25,62,61.9,61.96,2020-09-10T16:55:57.000Z,4090,32,00:a0:c6:00:00:00
25.1,25.1,25.1,61.7,60.5,61.08,2020-09-10T16:56:07.000Z,4090,32,00:a0:c6:00:00:00
25.2,25.1,25.18,60.1,58.5,59.22,2020-09-10T16:56:20.000Z,4090,32,00:a0:c6:00:00:00
25.3,25.3,25.3,58.4,57.4,57.84,2020-09-10T16:56:30.000Z,4090,32,00:a0:c6:00:00:00
25.4,25.3,25.38,57.2,56.5,56.92,2020-09-10T16:56:41.000Z,4090,32,00:a0:c6:00:00:00
25.5,25.4,25.48,56.4,55.9,56.14,2020-09-10T16:56:51.000Z,4090,32,00:a0:c6:00:00:00
25.6,25.5,25.58,55.8,55.2,55.5,2020-09-10T16:57:01.000Z,4090,33,00:a0:c6:00:00:00
25.7,25.6,25.68,55.1,54.6,54.84,2020-09-10T16:57:11.000Z,4090,33,00:a0:c6:00:00:00
25.8,25.7,25.78,55.1,54.3,54.7,2020-09-10T16:57:24.000Z,4090,33,00:a0:c6:00:00:00
25.9,25.9,25.9,56.4,55.4,55.98,2020-09-10T16:57:35.000Z,4090,33,00:a0:c6:00:00:00
26,25.9,25.94,57.6,56.7,57.28,2020-09-10T16:57:45.000Z,4090,33,00:a0:c6:00:00:00
26,26,26,58.8,57.6,58.14,2020-09-10T16:57:55.000Z,4090,33,00:a0:c6:00:00:00
26.1,26.1,26.1,59.9,59.1,59.64,2020-09-10T16:58:06.000Z,4090,33,00:a0:c6:00:00:00
26.2,26.1,26.18,61.2,59.8,60.48,2020-09-10T16:58:16.000Z,4090,32,00:a0:c6:00:00:00
26.3,26.2,26.24,62.1,61.3,61.8,2020-09-10T16:58:29.000Z,4090,32,00:a0:c6:00:00:00
26.4,26.3,26.34,61.5,58.9,60.3,2020-09-10T16:58:45.000Z,4090,32,00:a0:c6:00:00:00
26.6,26.5,26.52,58.7,56.6,57.58,2020-09-10T16:59:03.000Z,4090,32,00:a0:c6:00:00:00
26.7,26.6,26.68,56.3,55.2,55.7,2020-09-10T16:59:13.000Z,4090,33,00:a0:c6:00:00:00
26.8,26.7,26.72,55,54.1,54.46,2020-09-10T16:59:24.000Z,4090,33,00:a0:c6:00:00:00
26.8,26.8,26.8,53.9,53.6,53.66,2020-09-10T16:59:34.000Z,4090,33,00:a0:c6:00:00:00
27,26.9,26.92,55.5,54,54.86,2020-09-10T16:59:50.000Z,4090,33,00:a0:c6:00:00:00
27,27,27,57.5,56.3,57.12,2020-09-10T17:00:03.000Z,4090,33,00:a0:c6:00:00:00
27.1,27,27.08,59.7,59,59.4,2020-09-10T17:00:23.000Z,4090,23,00:a0:c6:00:00:00
27.1,27,27.04,60.5,58.7,59.88,2020-09-10T17:00:33.000Z,4090,12,00:a0:c6:00:00:00
27,26.9,26.92,56.2,52.4,53.76,2020-09-10T17:00:48.000Z,4090,13,00:a0:c6:00:00:00
26.9,26.7,26.8,52,51.2,51.56,2020-09-10T17:00:59.000Z,4090,13,00:a0:c6:00:00:00
26.7,26.5,26.6,51.1,50.7,50.82,2020-09-10T17:01:09.000Z,4090,13,00:a0:c6:00:00:00
26.5,26.4,26.44,50.7,50.6,50.68,2020-09-10T17:01:19.000Z,4090,13,00:a0:c6:00:00:00
26.3,26.1,26.22,50.9,50.7,50.78,2020-09-10T17:01:30.000Z,4090,13,00:a0:c6:00:00:00
26.1,25.9,26,51.2,51,51.14,2020-09-10T17:01:43.000Z,4090,13,00:a0:c6:00:00:00
25.8,25.7,25.78,51.8,51.4,51.64,2020-09-10T17:01:56.000Z,4090,13,00:a0:c6:00:00:00
25.7,25.6,25.64,52.1,51.8,52,2020-09-10T17:02:06.000Z,4090,13,00:a0:c6:00:00:00
25.6,25.4,25.46,52.8,52.1,52.44,2020-09-10T17:02:17.000Z,4090,23,00:a0:c6:00:00:00
25.4,25.2,25.3,54.2,52.8,53.76,2020-09-10T17:02:34.000Z,4090,23,00:a0:c6:00:00:00
25.2,25.2,25.2,55,54.2,54.6,2020-09-10T17:02:45.000Z,4090,23,00:a0:c6:00:00:00
25.2,25.2,25.2,56.6,55,55.82,2020-09-10T17:02:55.000Z,4090,33,00:a0:c6:00:00:00
25.3,25.2,25.26,58.1,57,57.46,2020-09-10T17:03:08.000Z,4090,33,00:a0:c6:00:00:00
25.3,25.3,25.3,59.6,58.1,58.92,2020-09-10T17:03:21.000Z,4090,33,00:a0:c6:00:00:00
25.4,25.3,25.34,61.5,59.8,60.6,2020-09-10T17:03:31.000Z,4090,32,00:a0:c6:00:00:00
25.4,25.4,25.4,63.5,61.7,62.78,2020-09-10T17:03:42.000Z,4090,32,00:a0:c6:00:00:00
25.5,25.4,25.44,63.6,63,63.3,2020-09-10T17:03:53.000Z,4090,32,00:a0:c6:00:00:00
25.5,25.5,25.5,62.7,61.3,61.98,2020-09-10T17:04:03.000Z,4090,32,00:a0:c6:00:00:00
25.6,25.6,25.6,61.1,59.7,60.32,2020-09-10T17:04:13.000Z,4090,32,00:a0:c6:00:00:00
25.7,25.6,25.64,59.4,58.1,58.74,2020-09-10T17:04:26.000Z,4090,32,00:a0:c6:00:00:00
25.8,25.7,25.76,57.8,56.4,57.12,2020-09-10T17:04:41.000Z,4090,32,00:a0:c6:00:00:00
25.9,25.8,25.88,56.2,55.3,55.72,2020-09-10T17:04:52.000Z,4090,33,00:a0:c6:00:00:00
26,25.9,25.96,55.1,54.4,54.68,2020-09-10T17:05:02.000Z,4090,33,00:a0:c6:00:00:00
26.1,26,26.06,54.3,54.1,54.2,2020-09-10T17:05:13.000Z,4090,33,00:a0:c6:00:00:00
26.2,26.1,26.14,56.2,54.3,55.3,2020-09-10T17:05:25.000Z,4090,33,00:a0:c6:00:00:00
26.2,26.2,26.2,57.5,56.5,57.04,2020-09-10T17:05:36.000Z,4090,33,00:a0:c6:00:00:00
26.3,26.2,26.26,59.2,57.6,58.64,2020-09-10T17:05:46.000Z,4090,33,00:a0:c6:00:00:00
26.3,26.3,26.3,59.8,59.5,59.66,2020-09-10T17:05:56.000Z,4090,33,00:a0:c6:00:00:00
26.4,26.4,26.4,62.1,60.5,61.34,2020-09-10T17:06:07.000Z,4090,32,00:a0:c6:00:00:00
26.4,26.4,26.4,62.5,61.7,62.18,2020-09-10T17:06:17.000Z,4090,32,00:a0:c6:00:00:00
26.5,26.5,26.5,61.6,59.7,60.62,2020-09-10T17:06:30.000Z,4090,32,00:a0:c6:00:00:00
26.7,26.6,26.62,59.3,57.9,58.54,2020-09-10T17:06:40.000Z,4090,32,00:a0:c6:00:00:00
